tweet,label
Alguns ficaram preocupados então venho trazer boas notícias. Depois do episódio da falta de ar os sintomas estão diminuindo. Essa noite felizmente consegui dormir e acordei sem febre. A tosse e dores no corpo ainda estão aqui. Parece quando fui a academia pela primeira vez...,1.0
Sofrendo aqui ainda :( já treinei minha crise de tosse pra quando todo mundo chegar kkk,0.0
Pior que ibuprofeno é meu remédio favorito pra dor e febre tristeeee,0.0
tosse na orelha dele,0.0
A cinco dias comecei a ter uma leve perda na minha capacidade respiratória e essa porra tá progredindo a cada dia Aí hoje to com uma leve falta de ar. Será que estou de coronga vírus?,1.0
Febre do meu pai abaixou,1.0
nossa e essa crise de tosse que eu acabei de ter? será que chegou minha hora?,1.0
Quando penso que estou ficando bem a febre resolve aparecer,1.0
Defesa Civil:CORONAVIRUS: os sintomas mais comuns sao tosse febre e dificuldade para respirar.,0.0
a lana depois em live: não pq eu fiquei com febre e dor de cabeça tava preocupada,0.0
Eu vi que o vocalista do Capital Inicial e do Nx Zero  falaram que é cruel. Que as duas primeira semanas é foda  uma hora tá mais ou menos na outra não consegue nem levantar  falta de ar fudida. O Dinho do Capital até citou que nunca tinha pegado uma gripe como essa. Selocoo,0.0
lembro que minha adolescencia eram febre os rimeis coloridos da avon  eu tinha um azul,0.0
É bom procurar o médico pra ver .. faz pouco tempo do parto e febre não é um sinal bom,1.0
dia 7 de quarentena a dorzinha pleurítica voltou agora com tosse e diarreia. continuo afebril e saturando bem então vou ignorar completamente e considerar que eu sou só doente crônico hipocondríaco e sugestionável.,1.0
Essa garganta e essa falta de ar tá acabando comigo,1.0
Senhor  minha irmã me fala agora q um guri da pensão onde ela mora tá gripado e com falta de ar...eu tô desesperada,1.0
Puta merda estou com falta de ar!!!,1.0
Verba Magalhães Felixo Moura Brasil jornalixos da Folha Globo Estadão e nenhum político ou celebridade de esquerda foi diagnosticada com a peste chinesa Acho que já podemos ter certeza que a vacina contra febre aftosa previne contra Coronavírus.,0.0
antes de entrar no mercado tive q esperar o moço medir minha febre p poder entrar o auge kkkkkk,1.0
Além da falta de ar que parece que estar apertando os meus pulmões,1.0
Sigo esperando isso passar ou me dar falta de ar p correr p hospital. Fe,1.0
Morrer de tosse ou parar de fumar?,0.0
Gente vamos respeitar essa febre Do rato conhecida por covid 19!,0.0
tive uma noite tão horrível com muita tosse hoje só com muuuuita cafeína hahahaha,1.0
to com falta de ar espero que seja psicológico em nome de Jesus,1.0
reseinha no vizinho com direito a tosse seca deles,1.0
supervisora  estou passando mal e vomitando com tosse e etc o que eu faço eu n quero ir ao médico sabendo que posso pegar corona na emergência hmmm então vc tem q ir ao médico ¯\_(ツ)_/¯,1.0
descobrindo que to no grupo de risco e que to tossindo e com falta de ar,1.0
Eai bandida de sp  acho melhor tu procurar saber oq é tudo 2,0.0
essa máscara pinica demais  me faz espirrar que nem louca e fico com falta de ar..,0.0
eu espero que não,0.0
eu quase nunca tenho febre é inclusive um problema na minha vida. já fui parar no PS com dor de infecção renal = 0 febre,0.0
Aqui na avenida onde eu moro todo dia estão colocando Ave Maria pra tocar às 20h até aí ok passou 15 min começaram um panelaço. Me irrita esse povo sem noçao que não tem respeito nem empatia com o próximo pq o marido da minha mãe tava com febre e pediu gentilmente p pessoa parar,1.0
tô com falta de ar e dificuldade pra respirar seria coronavirus ou ansiedade por achar que ***** ******* ***,1.0
não a pessoa só morre de covid se atacar os pulmões e aí ela vai sentir falta de ar,0.0
Não fica reclamando de dor de garganta e falta de ar dentro do mesmo carro que eu porra,1.0
A pessoa não tomou a vacina para Sarampo Febre Amarela e esta preocupada com o Corona Vírus. Tinha vacina para TODOS. E estão dizendo que o Governo não tem capacidade.,0.0
fumando baquin e trocando ideia com meu pai e ele ainda me zoou por causa por causa da tosse amigos cheguei no ápice,0.0
meu primo bolsominon e a mulher já estão há 3 semanas com covid e não pediram ajuda pra ng e só agora foram pro hospital com muita falta de ar.. já se encontram melhor que Deus bote juízo nessas cabeças,1.0
Mano eu acho que já falei isso aqui mas na segunda semana de quarentena eu comecei a sentir dor de garganta e teve um dia que não sabia se tava com calor ou febre pq tava sem termômetro aí ontem voltei a sentir dor de garganta e agora to com uma respiração pesada,1.0
Vídeo inédito mostra Kim e Kourtney Kardashian trocando chutes fortes e muito choro durante treta: http://febreteen.com.br/2020/04/video-inedito-mostra-kim-e-kourtney-kardashian-trocando-chutes-fortes-e-muito-choro-durante-treta/ RT,0.0
.@selenagomez surta com sapo nos bastidores do clipe de 'Boyfriend': http://febreteen.com.br/2020/04/selena-gomez-surta-com-sapo-nos-bastidores-do-clipe-de-boyfriend/ RT,0.0
Pode ser minha cura essa febre de amar,0.0
E eu que tô com alergia atacada e tá me dando falta de ar,0.0
(...) pedi uns remédios pra rinite e bronquite na @RedeDrogal e estou aguardando mas sinto falta de ar pior coisa é estar sozinha no apartamento. mas logo passa é só uma falta de ar da pra ter noção disso.,1.0
A cada tosse que eu dou eu me questiono sera que estou com corona virus?,1.0
mds eu to muito quente  será que eu to com febre?,1.0
O DANIEL TA COM FEBRE TEM TRES DIAS??????? GENTE MEU DEUS TRATEM ESSE HOMEM URGENTE #BBB20,0.0
hhaahahhahahaaahhaha 1 mês de tosse já teria pego e curado coronga 2x Como tenho TAG  voto na ansiedade ahahha,0.0
Acho melhor todo mundo ficar em casa hoje pois vou ter que ir na lotérica e estou com uma tosse insuportável,1.0
Deveria ter sido assim desde o começo quando eles trouxeram o sarampo e a febre amarela para o Brasil. Essas doenças estavam erradicadas no território brasileiro mas na Venezuela sempre foram problemas recorrentes.,0.0
parca eu to ardendo de febre pqp,1.0
eu n sei se eu tô pq eles simplesmente não fizeram o teste mesmo eu quase morrendo de falta de ar e tendo todos os sintomas. Hj vou voltar e exigir o teste pq minha tosse e minha garganta continuam do MESMO jeito. Obrigada!,1.0
Eu tô só a hora da morte... De tanta febre minha boca tá toda machucada,1.0
to com falta de ar e tossindo igual fumante tenho q ir no hospital semana q vem ent né?,1.0
as vezes os idosos chegam lá no posto falando que estão com tosse dá vontade de sugar qualquer chance de covid deles,1.0
Se tiver um infarto. Uma crise de sinusite. Acidente doméstico. Dengue. Febre amarela. Qualquer coisa. Não terão leitos disponíveis!!,0.0
fui no mercado segurando a tosse pra nao apanhar la dentro cheguei em casa tive uma crise que quase perdi o pulmão,1.0
Do nada tô com febre de novo,1.0
One Direction fará comeback para presentear fãs com show online?: http://febreteen.com.br/2020/04/one-direction-fara-comeback-para-presentear-fas-com-show-online/ RT,0.0
Não tem como. A pessoa tosse um pouco já surta e vai pro hospital.,1.0
Se alimente faça uma água quente com sal e respire. Não fique pensando nisso e não vá a posto de saúde a menos que esteja com febre e falta de ar. Lá é perigoso demais!,1.0
Se um paciente estiver com sintomas da covid falta de ar ele deve ir para o Pacaembú e receber atendimento ou tem que ir pra rede do sus? A rede pública vai dar conta de transferir todos os pacientes vão ter ambulâncias suficientes? #sp1 @CesarTralli,1.0
Tosse seca e coriza é.... deu ruim pra mim,1.0
Me recuperei da febre e a renite atacada  pqp KKKKKK,1.0
Eu definitivamente espero que eu não esteja ficando com febre,1.0
Ontem fiquei sabendo que a filha de uma amigona está com Covid. Relata que ela achou q ia morrer de falta de ar. Tem 21 anos. Só agora pra mim caiu a ficha. Achava q se fizéssemos tudo certinho  tava tudo certo. Tá não.,1.0
Depois de uma crise de tosse/espirros Bolsonaro retorna com a face do Immortan Joe,0.0
Bom dia mim chamo claudiana hoje já faz 17 dias que tive muita dor no corpo febre e tosse ainda continuo com tosse o que pode ser?obrigada doutor,1.0
Talvez estivesse por aqui tb. Meu filho teve febrão  dor de cabeça e falta de ar no sábado de Carnaval. Ficou tão ruim que tive de levá-lo ao Hospital no domingo. Custou para melhorar. Hoje penso que já era essa covid.,1.0
“Ele teve convívio próximo com o pai de 83 anos a mãe de 82 o irmão de 61 e as duas irmãs de 60 e 55. O irmão da vítima disse que os cinco parentes relataram nos últimos dias sintomas como tosse febre e falta de ar mas não conseguiram fazer o teste para coronavírus.” CARA,0.0
Olha... Não desejo enxaqueca e falta de ar p ninguém... Ô desgraça,1.0
Pronto atendimento SÓ EM ULTIMO CASO!!! Falta de ar IMPORTANTE ou febre que não melhora por nada depois de medicações,0.0
Estou com uma falta de ar do crlh,1.0
cara eu vou silenciar a palavra corona eu tenho ansiedade e sempre que eu leio fico com falta de ar e esqueço como respira. medo sei lá...,0.0
Falta de ar dor de cabeça o dia todo,1.0
Clau!!!! Tem medido a febre!,1.0
Algm sabe me dizer se corona eh tosse normal ou tosse de cachorro loko o tempo todo,1.0
#BalançoGeral Boa tarde eu estou a 3 dias sentindo dores no peito e um pouco de falta de ar na hora de dormir. Devo me preocupar?,1.0
espero q Deus não me castigue por eu ter saído de casa rapidinho nessa quarentena mas nem tive contato com mtas pessoas e voltei logo pf Deus tira essa tosse q eu to pedindo do fundo da minha alma me perdoa,1.0
Mas você ta com febre?,1.0
Eu tô com uma falta de ar isolada mas tá difícil acreditar que não é COVID-19.,1.0
Porque ele não libera o medicamento que está recuperando as pessoas assim que elas dão entrada no hospital com falta de ar? Sabendo que no estado grave ou crítico o paciente já perdeu boa parte do pulmão? Isso é muito estranho.,1.0
Vc está internado? Passando mal falta de ar? Ou é falta do que fazer mesmo?,1.0
ótimo tô com febre,1.0
Ela reclamou que estava um pouco com febre e dor no corpo,1.0
tive febre essa madrugada  pensa em como fiquei surtada,1.0
E aqui na firma que tem um cara lá da produção que tá com tosse e teve febre de noite mas não quis ir no hospital. Nego se acha insubstituível se fode,1.0
fiz tanta piada c corona q acordei c febre e tosse seca lkkkkkkkkkkkkkkkk,1.0
não aguento mais febre pqp quando eu menos espero ela volta,1.0
Aparentemente minha febre e tosse estão passando Não estou com coronavairus,1.0
DrauzioCast #103 | Coronavírus: Como diferenciar a falta de ar | Drauzio Varella – Drauzio Varella https://evsarteblog.wordpress.com/2020/04/06/drauziocast-103-coronavirus-como-diferenciar-a-falta-de-ar-drauzio-varella-drauzio-varella/,0.0
.@charlidamelio revela o quanto estava cansada com a fama: Eu não estava me divertindo: https://febreteen.com.br/2020/03/charli-damelio-revela-o-quanto-estava-cansada-com-a-fama-eu-nao-estava-me-divertindo/ RT,0.0
Brincadeira amiga. Deus me livre. Acredito que seja rinite mesmo. Garganta doendo muito tosse..,0.0
CARALHO O NERVOSO TORCENDO PRA THELMINHA SOCORRO FALTA DE AR É ANSIEDADE OU COVID,0.0
e meu namorado que está a dois diascom febre alta! eu sinceramente estou com medo. Nao sei o que fazer pra ajudar… A febre dele abaixa e volta e quando volta é pior!!!,1.0
Oi há uma semana desde que voltei de ny sinto tosse (garganta irritada) e leve cansaço. No hospital fiz o teste de covid19 e deu negativo ainda tenho os sintomas devo após uma semana do teste. Devo repetir o teste? Existe falso negativo neste caso ?,1.0
Se tas com tosse persistente eu não iria,1.0
Ele tava com febre e teve essa alucinação kkk,0.0
eu todo dia pro fdp do meu lado q tosse sem a mão na boca,1.0
Casal selvagem e febre do ouro eram top também,0.0
agora sim ja tomei aquela bezetacil só repousar ja era slc estava com 38 de febre. Mas nada demais galera!,1.0
Existe a possibilidade de estar com a Covid-19 sem febre? #perguntacorona,0.0
Impossível não olhar pra pessoa quando ela tosse ou espirra num transporte público. Coronga tá deixando nois é doido,1.0
Meu computador deve ta com covid ta com dificuldade pra respirar e alta temperatura,0.0
o corona  antes de ir ao pulmão  fica na garganta até 4 dias  esse é o tempo que a pessoa começa a ter tosse e dor de garganta. Se ela tomar muita água e realizar gargarejo com água morna  sal e vinagre  o vírus não é eliminado  a única solução é dar uma mamada na minha pica,0.0
PRECOCEEEEEEKKKKKKKKKKJKJIJJHIIKKIOOOIIKK,0.0
Sei lá cada um lida como pode com o caos externo/internos que estamos passando. Sou daqueles que acreditam que toda doença precede a cura em potencial saca? A febre é um aviso que algo vai mal dentro e fora de nós. Tudo pra mim tem uma dimensão sagrada e profana sem divisões.,0.0
Você não vai acreditar para quem @Harry_Styles escreveu Adore You: https://febreteen.com.br/2020/03/voce-nao-vai-acreditar-para-quem-harry-styles-escreveu-adore-you/ RT,0.0
Não queria falar nada mas acho q to começando a ficar com febre e tô com tosse...,1.0
Ja estoca fralda aproveita q Pampers ta em promoção fala pra ela,0.0
Eu só queria dormir tranquila mas essa falta de ar está foda.,1.0
Mas ela disse ter sinusite. Ok. Só que desde ontem ela tá com crises de dor de cabeça e falta de ar. Cada vez que escuto ela respirando falho imagina o cagaço que cria em mim. Óbvio que isso é da sinusite atacada. Mas sabe ... Estamos vivendo dias de terror puro.,1.0
Tive uma crise tão forte por conta do nervosismo q senti meu lado direito todo dormente e ñ sentia meus braços e minhas pernas de jeito nenhum  fora a falta de ar e a sensação de desmaio,0.0
Ah coitado! Ainda ontem comentava com minha irmã que sentia falta de ar só em ouvir esse senhor falando. Ela achou que era a fala normal dele. Tomara que se recupere!,1.0
Já chorei e quase morri de falta de ar de tanto que eu ri desse vídeo pqp wkkwskkskskskskssksksksks vai pra bosta rachei,0.0
Prossigo doente chata pra caralho com febre indo e voltando AAAAA quero ficar bem logo  saco,1.0
Thelma comemorando meu coração fica quentinho,0.0
A tosse antes e depois do #coronavírus  veja a diferença . . Sigam: @Andre_LGPro . . . . . . #humorista #humor #resenha #palhaçada #videosengraçados #videos #brincadeiras #amigos #trabalho #vidareal #vamosrir,0.0
que eu lembro de pensar putz será que to com febre será que é corona eu lembro,1.0
Eu acho que to kkk Senti um pouco de falta de ar hoje cedo  mas meu paladar e meu olfato estão voltando,1.0
Tenho que sair de casa(por motivos urgentes) e acordei numa puta crise de tosse  isso é um sinal divino?,1.0
Amigo não sei. Soube só de um caso aí to longe e acompanhando as coisas pela @tribunadonorte. Mas você acha que todo mundo ta fazendo teste? Não tem pra todo mundo aqui em SP a ordem é ficar em casa mesmo sem sintomas e só ir ao hospital se tiver mal com febre ou falta de ar,0.0
To perdendo caloria dançando e treinando não vejo a hora de perder caloria transando muito,0.0
Se o vídeo tosse espontâneo seria fantástico.,1.0
enquanto eu não tiver febre tô tranquila,1.0
tosse do lado nao,1.0
.@DjPedroSampaio promete animar a quarentena com show incrível em live: https://febreteen.com.br/2020/04/pedro-sampaio-promete-animar-a-quarentena-com-show-incrivel-em-live/ RT,0.0
Ontem você tossia pra disfarçar o peido hoje você peida pra disfarçar a tosse,0.0
Esse vídeo vai sempre representar todo um público,0.0
Estou com febre e dor de cabeça fazem 3 dias não tem tosse e nem falta de ar. Por isso fiquei em casa porém moro com minha avó que tem 68 anos seria melhor eu ficar longe dela? Talvez viajar pra casa da minha tia ou primos? #CNNTodosJuntos,1.0
meu deus como eu odeio descobrir que alguma pessoa conhece outra tal pessoa parece que Mogi encolhe cada vez mais toda vez sinto falta de ar,0.0
Vc melhorou da febre?,1.0
não aguento mais sentir tanta falta de ar,1.0
estou com febre e espero que não seja coronga,1.0
(cont) foram cancelados 4. Fechou a fronteira para vários países ainda no início da pandemia 5. Os que chegam da Europa ficam em quarentena por 14 dias (como a febre testada ainda no aeroporto) nada disso ocorre aqui não se compara!,0.0
To com falta de ar desde segunda sem nenhum outro sintoma. Deve ser stress. Hj desci na portaria do prédio pra pegar um negócio e subi os 15 andares pela escada. Cheguei vivo. Rs. Acho q estou bem.,1.0
Entre os principais sintomas estão: membrana grossa e acinzentada cobrindo as amígdalas gânglios inchados e dificuldade para respirar.,0.0
Exposed da maju: linda engraçada perfeita personalidade top tosse igual veio fumante uma das melhores pessoas q existe parece retardada gosta de gatos,0.0
Danilo esse é o ponto. Ela estava com febre tosse falta de ar e dor no corpo. Mora com os pais. O que ela deveria fazer?,1.0
Eu e minha mãe só não tivemos a falta de ar ainda mas isso tudo a gente teve. E calafrios.,1.0
Febre dores no corpo falta de ar e tosse são alguns dos sintomas do #Covid19 (#CoronaVírus). Mantenha-se informado e se possível permaneça em casa de quarentena. Para mais informações acesse o portal do Ministério da Saúde: https://coronavirus.saude.gov.br/ #Saúde #Dia4 #Quarentena,0.0
Receita milagrosa para emagrecer vira febre em__________,0.0
eu: com falta de ar em plena época de pandemia minha mãe:,1.0
mano esse maluco é a maior escória que eu já vi nessa faculdade e ele não completou nem um SEMESTRE,0.0
Eu por ex quando tive dengue n tive febre e nem dor atrás dos olhos. Só apareceu manchas vermelhas pelo corpo e no dia seguinte que descobri que estava com dengue começou a doer as articulações,0.0
Acordei agora  passei a noite tendo pesadelos  os mais estranhos e horríveis  acordei várias vezes com falta de ar,0.0
é...,0.0
Ele precisa se juntar aos fabricantes de vacina para febre aftosa afinal a boiada dele é grande. Kkkkkkkkk,0.0
Na sexta ele saiu daqui bem mal msm com falta de ar. Eu nem imaginava,1.0
Joaquim teve uns tempos que estava com febre eu ficava colocando a mão na testa dele pra ver se estava mesmo. Sempre achava que estava a diferença é que eu tinha um termômetro haha,1.0
O único sintoma do coronavírus que eu não tive foi falta de ar. O resto  tive todos  incluindo  perda do olfato e paladar! É bem provável que eu tenha sido contaminado e já tenha me curado!,1.0
Febre do cod mobile em guarulhos  todo mundo joga isso kkk,0.0
eu fico até com falta de ar quando minha janela tá fechada morro de agonia,1.0
Odeio estar com tosse desde o carnaval pois a cada cof cof é um medo de estar coronento,1.0
3:43 e eu com maior falta de ar  ó ansiedade.. por que me matastes?,0.0
E ainda vendo q tem gente q não leva a sério isso e continua insistindo em achar q é tudo uma invenção e que não dá nada. Estou mega preocupada com meu vô no PR se ele pegar o vírus ele não tem chance alguma de sobreviver. Ele já passa o dia fazendo inalação por falta de ar :(,1.0
Pois é Fátima. O General Heleno apesar de pertencer a grupo de risco por ser presbiofrênico teve apenas leves episódios de tosse e borras e nen precisou de #CloroformioJá. #DoriaMentiroso,0.0
E o medo de ta com corona vairus paira sobre mim com essa dor no peito e falta de ar que nao passa,1.0
Eu não vou não meus pais que tão aqui pentelhando só tosse mesmo. Só vou se tiver febre pq né.,0.0
Me dá muita falta de ar,1.0
Rezante eu tava lavando louça chorandinho e minha mãe lançou “Fi tô com febre... E agora?” o surto coletivo AINDA VEM,1.0
nossa no dia q quase tive uma crise de ansiedade ela foi totalmente retroalimentada pq quanto mais eu surtava mais falta de ar eu tinha e mais eu achava que era corona e mais eu surtava ad eternum foi horrivel,0.0
Estou com febre e dor no pulmão espero q não trave minhas vias respiratórias e nem comece a tossir se não fudeu galera,1.0
Mas eles estão certos  gado não pega corona  pega febre aftosa rsrs,0.0
Em SP capital se você for hoje ao sus com por exemplo vômitos diarreia febre não tem leito pra vc. Eles te dão bezetacil e pede para voltar pra casa.,0.0
Não chega a ser pelo menos não no meu caso. Tinha dias que nao chegava a ter falta de ar. Quando tinha era horrível até pra dormir atrapalhava. Um desconforto no peito até pra falar era difícil era tosse com a falta de ar junto.,1.0
Minha patroa nao me dispensou esta trabalhando e tem contato com um monte de pessoas depois tem contato com os filhos que tem contato cmg. Eu devo pedir pra sair? Cara eu passei 5 dias com febre minha imunidade esta baixíssima minha respiração é uma merda. To morta de medo,1.0
Ok eu tô com febre  e espero que seja meu corpo reagindo ao cansaço,1.0
Com febre ontem e hoje se eu falecer eu volto puxar o pé de quem tá defendo o biroliro,1.0
é incrivel isso mano  passei o dia todo bem  estudei e fiz uns exercicios e fiquei me sentindo perfeita  ai agora DO NADA vem a falta de ar e aquela sensaçao de nunca mais querer sair da cama,1.0
meu primo me ouviu tossindo igual uma retardada porque engasguei com a pipoca e já mandou mensagem “e essa tosse aí???” eu to,0.0
posso até ser  mas não ao ponto de cuspir em alguém que ta com 39° de febre né KKKKKKK,0.0
tão medindo a temperatura antes de entrar na firma né e hoje eu tive que esperar uns 5 min pra me liberarem pq a minha tava alta não era febre não ERA ÓDIO,1.0
Agora no começo da noite me bateu um desespero enorme o Daniel ficou sabendo q o pai tá com febre a gente tá longe evitando contato,1.0
febre dor no corpo e nos olhos. serasse to encorongada?,1.0
TOSSE ALTO PERTO DOS CARA E FALA CARALHO DE COVID 19,0.0
@quadroembranco falando da minha rima em UZE no video parasita/FEBRE AMARELA,0.0
Quando a tosse sai catarrenta da até um alivio,0.0
Cade o povo que gosta de conversar? Estão por aqui?,0.0
pra mim quem tosse perto dos outros sem por a mão na boca ou sem proteger com algo é pau no cu,0.0
eu to com uma tosse do cão aí começo a tossir no metrô todo mundo fica me olhando fico constrangido caralho nao to com corona porra,1.0
Que cólica e que falta de ar do caralho!!!!!!! Eu só queria dormir,1.0
Vai tratar essa febre aftosa!,0.0
Teve uma época que eu tinha muito MEDO DE MORCEGO e algum amigx disse que tinha um morcego na árvore da telesp e eu sai correndo parecendo que tava numa maratona sentei no chão quando tava quase na rua do parque com falta de ar quase mijei nas calças e fiquei mó cota esperando,0.0
É a mina que tá com essa tosse??,1.0
É que você me causa febre de uns 40 graus ou um pouco mais,0.0
estou com sintomas da febre do peixe,0.0
só vim mesmo pq vocês encheram meu saco  mas torce aí por mim pq to com uma falta de ar,1.0
Ótimo horário pra ter crise de tosse a cidade em silêncio Julinha acordando todos os vizinhos,1.0
ai cala a boca e vai se foder,0.0
o preço que eu pago por ser GADO é o de ficar 2 semanas morrendo de dor e descobrir que tava com a febre do beijo,0.0
Estou com falta de ar dor de garganta dor no corpo e diarréia mas não apresento febre. É possivel estar infectada? #perguntacorona,1.0
o dia todo com uma tosse chata,1.0
Nem um nem outro. Precisa ter febre E sintomas respiratórios (tosse falta de ar). Pode existir outros sintomas tambem mas eles nao são necessários pro diagnóstico.,0.0
Falta de ar toda noite nesse caralho.,1.0
Acordei melhor que ontem sem febre apenas com coriza (uma gripe fraca),1.0
Minha mãe q usa ela te febre interna direto por causa da quimioterapia,0.0
Minha aluna cancelou as aulas porque o restaurante que ela trabalha dispensou todo mundo inclusive os freelas e agora ela está sem trampo. A cereja do bolo é que o noivo dela está com tosse e febre alta.,1.0
Carnaval me trazendo suas consequências de beijar pessoas de caráter duvidoso no bloco dor de garganta febre dor no corpo. Vlw,1.0
pq ele fala tão desesperado assim? me da falta de ar kkkkk,0.0
to com bastante falta de ar mas nada além disso nada de tosse nem febre NADA será q é corona gnt???,1.0
Graças a deus parece que estou começando a ter febre tomara que eu vá pra vala logo,1.0
dormi a tarde todinha enquanto eu tinha um milhão de coisa p fazer... obrigada febre,1.0
Preciso me manter calma porq se não começo a ter falta de ar mas tá difícil,0.0
eu começo a ver notificias sobre o corona começa a me dar falta de ar desespero tmncccc,0.0
Essa noite passei muito mal com falta de ar achei que ia morrer,1.0
Esperto entenda que a maior parte das pessoas nem vão saber que pegaram outra parcela terá uma gripe comum e só uma pequena parcela que terá sintoma de falta de ar e precisará de hospital. Uma amiga pegou está tratando em casa não teve falta de ar.,0.0
Época de mudanças climáticas recorrentes muita gente vai ficar gripada. Caso não tenham febre e nem falta de ar FIQUEM EM CASA. Do contrário procurem ajuda médica,0.0
essa tosse tá acabando comigo,1.0
todo dia antes de dormir pensando se o médico não ta errado e eu realmente to com corona essa tosse do inferno não passa talvez seja todo o cigarro que fumei? talvez mas nera pra ser assim sifude,1.0
Essa situação toda me deixa com crise de ansiedade falta de ar tremendo olhar pra minha casa tá sendo desesperador e cansativo,0.0
Caralho mano me deu febre a noite inteira,1.0
The Half of It é a comédia romântica teen mais importante da Netflix: https://febreteen.com.br/2020/04/critica-voce-nem-imagina-e-a-comedia-romantica-teen-mais-importante-da-netflix/ RT,0.0
COVID-19 Uniters não estamos passando por um momento fácil no mundo então decidimos postar dicas para todos vocês de como se prevenir contra o vírus. FIQUEM EM CASA! Lembrando que pessoas com febre tosse e dificuldade para respirar devem procurar um médico.,0.0
Mano eu falei isso pro Sid ontem mas dessa vez eu tive muita falta de ar mano nem se compara com aquela vez aqui em casa,1.0
Depende do seu nível se vc tem falta de ar essas coisas como uma bronquite asmática é sim grupo de risco e precisa de ainda mais cuidado,1.0
sim amiga ele só perguntou se eu tive febre ou falta de ar eu disse que não e ele pediu pra eu ficar atenta se tivesse,1.0
Além da taquicardia eu tenho dor no peito do lado esquerdo o que dói mesmo é isso. E a falta de ar,1.0
O que fazer? Se você teve contato com alguém que viajou a algum país com casos confirmados ou teve contato com alguém que teve contato com uma pessoa que está com #coronavírus e estiver tendo febre e mais algum sintoma como dor de garganta ou falta de ar procure uma UBS.,0.0
Tomei remédio e nd dessa dor e febre passar vtnc,1.0
quem seria? me deu falta de ar kkkkkk,0.0
Qualquer cheiro e pelo me faz espirrar insanamente ao ponto de eu ficar com dor no peito e dificuldade pra respirar PS: minha coberta tá cheirosa e é de pelo,0.0
O tosse que não passa vtnc,1.0
Drauzio Varella falou que o problema não é só morrer de Covid-19. É morrer sofrendo pra cacete com a falta de ar e não existe remédio que alivie isso. CUIDEM-SE E FIQUEM EM CASA  PORRA!,0.0
Tosse,1.0
North West dá sermão em Kim Kardashian durante vídeo hilário: Deveria estar mais ocupada com seus filhos: https://febreteen.com.br/2020/04/north-west-da-sermao-em-kim-kardashian-durante-video-hilario-deveria-estar-mais-ocupada-com-seus-filhos/ RT #KUWTK,0.0
Dei 2 espirros e minha vixi começou a espirrar Jamile? Tá com febre?”,0.0
Gente me mandem mensagem no Whats pra conversar porque pelo jeito esse asmático aqui vai virar mais uma noite sozinho com falta de ar https://api.whatsapp.com/send?phone=5518996446554&amptext=Oie%20Eduardo%20slv%20eu%20sou%3A,0.0
enquanto não há testes em massa a melhor estratégia é essa: 1) Se você está coriza ou tosse assuma que está com #coronavirusbrasil e se isole em casa. 2) Ligue para prefeitura e avise. 3) Não passe o vírus adiante.,0.0
Ministro. Assista esse video  são médicos como vc e com estudo de medica espanhola. Precisamos de um protocolo unificado para direcionar o tratamento CEDO  antes que as pessoas tenham falta de ar e tenham que ser entubadas. Principalmente para o SUS.,0.0
Pegou  teve apenas pequenos sintomas (tosse leve durante entrevista ao Datena senas atrás)  sarou e agora anda tranquilo no meio da pandemia espalhando a falsa sensação de que nada está acontecendo e que nenhum hospital vai ficar lotado,1.0
Mlk  bom dia  o primeiro cigarro do dia  já vem na febre pra cagar meu deusss,1.0
minha mãe passou um plano pro meu irmão caso eu tenha falta de ar de quem ele deve chamar pra me socorrer pq ela jura que to com corona dia 6,1.0
Outros pontos: Passeata insitando fechar congresso Carreata sem distanciamento Aglomeração frente ao exército Apologia ao Ai-5 Não colocou máscara e tosse na cara do povo Ir contra o mundo todo Só você ter razão Amarelou quando viu que o bicho ia pegar! #tchaudemonio,0.0
Sou medico otorrinolaringologista e os sintomas de sinusite nao são similares aos da COVID exceto por uma possível tosse não têm a gravidade que justifiquem o teste. Sua conhecida nem deveria ter ido ao hospital com sintomas leves.,0.0
Caralho eu tive uma crise de falta de ar de tanto que eu ri a partir do 1:30.,0.0
Pessoas de todas as idades tossem e espirram em todo o canto. Basta ser alérgico. Minha mãe tem mil alergias e uma tosse nervosa. Qto mais estresse ela passa mais tosse. Aliás só para informar cuidado com a depressão ela baixa a imunidade.,0.0
e eu q fui no mercado e comecei a ter crise de ansiedade? mas não podia demonstrar por causa da falta de ar,1.0
Orgulho que não cabe no peito,0.0
Nossa... eu to com uma dor no corpo.. tremenda.. não to conseguindo nem me mexer na cama direito.. tá tudo doendo parece que passou um caminhão encima de mim Vou fazer o teste do corona O pior é que agora tudo que você tem.. tosse espirro você acha que é essa praga,1.0
A FEBRE ATÉ PASSOU #LiveIsaiasSaad,0.0
tosse do krl me deixa em paz,1.0
a única coisa que muda é que você não vai respirar resíduos (como poeira pêlos de animais e etc) a máscara é essencialmente pra quem tá tossindo/espirrando evitar que a saliva ou a tosse entre em contato com objetos ou o ar,0.0
Um caso recente de uma brasileira que morreu no exterior  com todos os sintomas de Covid  os médicos a abandonaram : Era febre Amarela,0.0
Eu não aguento mais sentir dificuldade pra respirar toda vez que lembro dessa maldita doença mano Não tenho tosse Não tenho febre Nada... Mas lembrei do coronavírus: Opa acho que tô ficando sem ar,0.0
